severity,cvss3_score,cve,Title,external_references,Version,Name,condition,published,updated,Architecture
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-stardate,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-stardate,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-stomp,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-stomp,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-xml-parser,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-xml-parser,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.8,CVE-2022-39377,CVE-2022-39377 affects sysstat,"[""https://github.com/sysstat/sysstat/security/advisories/GHSA-q8r6-g56f-9w7x"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00014.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/PHUVUDIVDJZ7AVXD3XX3NBXXXKPOKN3N/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/7X6WKTODOUDV6M3HZMASYNZP6EM4N7W4/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6F26ALXWYHT4LN2AHPZM34OQEXTJE3JZ/"",""https://security.gentoo.org/glsa/202211-07"",""https://nvd.nist.gov/vuln/detail/CVE-2022-39377"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-39377""]",12.5.2-2,sysstat,Package unfixed,11/8/2022,2/1/2023,amd64
High,7.5,CVE-2022-32743,CVE-2022-32743 affects truenas-samba,"[""https://bugzilla.samba.org/show_bug.cgi?id=14833"",""https://docs.microsoft.com/en-us/openspecs/windows_protocols/ms-adts/5c578b15-d619-408d-ba17-380714b89fd1"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZTTOLTHUHOV4SHCHCB5TAA4FQVJAWN4P/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-32743"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-32743""]",2:4.17.5+ix-1,truenas-samba,Package unfixed,9/1/2022,9/21/2022,amd64
High,7.8,CVE-2022-0359,CVE-2022-0359 affects vim-common,"[""https://huntr.dev/bounties/a3192d90-4f82-4a67-b7a6-37046cc88def"",""https://github.com/vim/vim/commit/85b6747abc15a7a81086db31289cf1b8b17e6cb1"",""https://lists.debian.org/debian-lts-announce/2022/03/msg00018.html"",""https://security.gentoo.org/glsa/202208-32"",""https://support.apple.com/kb/HT213488"",""https://support.apple.com/kb/HT213444"",""http://seclists.org/fulldisclosure/2022/Oct/41"",""http://seclists.org/fulldisclosure/2022/Oct/28"",""http://seclists.org/fulldisclosure/2022/Oct/43"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00009.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-0359"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0359""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,1/26/2022,11/9/2022,all
High,7.8,CVE-2022-1785,CVE-2022-1785 affects vim-common,"[""https://huntr.dev/bounties/8c969cba-eef2-4943-b44a-4e3089599109"",""https://github.com/vim/vim/commit/e2bd8600b873d2cd1f9d667c28cba8b1dba18839"",""https://security.gentoo.org/glsa/202208-32"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00032.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-1785"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-1785""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,5/19/2022,11/28/2022,all
High,7.8,CVE-2021-4019,CVE-2021-4019 affects vim-common,"[""https://github.com/vim/vim/commit/bd228fd097b41a798f90944b5d1245eddd484142"",""https://huntr.dev/bounties/d8798584-a6c9-4619-b18f-001b9a6fca92"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/DRPAI5JVZLI7WHWSBR6NWAPBQAYUQREW/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/FNXY7T5OORA7UJIMGSJBGHFMU6UZWS6P/"",""http://www.openwall.com/lists/oss-security/2022/01/15/1"",""https://lists.debian.org/debian-lts-announce/2022/03/msg00018.html"",""https://security.gentoo.org/glsa/202208-32"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00009.html"",""https://nvd.nist.gov/vuln/detail/CVE-2021-4019"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-4019""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,12/1/2021,11/9/2022,all
High,7.8,CVE-2022-3324,CVE-2022-3324 affects vim-common,"[""https://huntr.dev/bounties/e414e55b-f332-491f-863b-c18dca97403c"",""https://github.com/vim/vim/commit/8279af514ca7e5fd3c31cf13b0864163d1a0bfeb"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/LSSEWQLK55MCNT4Z2IIJEJYEI5HLCODI/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4QI7AETXBHPC7SGA77Q7O5IEGULWYET7/"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00009.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/GTBVD4J2SKVSWK4VBN5JP5OEVK6GDS3N/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3324"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3324""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,9/27/2022,12/8/2022,all
High,7.8,CVE-2022-4141,CVE-2022-4141 affects vim-common,"[""https://huntr.dev/bounties/20ece512-c600-45ac-8a84-d0931e05541f"",""https://github.com/vim/vim/commit/cc762a48d42b579fb7bdec2c614636b830342dd5"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/AZ3JMSUCR6Y7626RDWQ2HNSUFIQOJ33G/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/V6ZNKVN4GICORTVFKVCM4MSOXCYWNHUC/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-4141"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-4141""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,11/25/2022,1/10/2023,all
High,7.8,CVE-2022-2304,CVE-2022-2304 affects vim-common,"[""https://github.com/vim/vim/commit/54e5fed6d27b747ff152cdb6edfb72ff60e70939"",""https://huntr.dev/bounties/eb7402f3-025a-402f-97a7-c38700d9548a"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UXPO5EHDV6J4B27E65DOQGZFELUFPRSK/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/43Y3VJPOTTY3NTREDIFUPITM2POG4ZLP/"",""https://security.gentoo.org/glsa/202208-32"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00009.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-2304"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2304""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,7/5/2022,12/8/2022,all
High,7.8,CVE-2021-4173,CVE-2021-4173 affects vim-common,"[""https://huntr.dev/bounties/a1b236b9-89fb-4ccf-9689-ba11b471e766"",""https://github.com/vim/vim/commit/9c23f9bb5fe435b28245ba8ac65aa0ca6b902c04"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/2EY2VFBU3YGGWI5BW4XKT3F37MYGEQUD/"",""http://www.openwall.com/lists/oss-security/2022/01/15/1"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/3FH2J57GDA2WMBS6J56F6QQRA6BXQQFZ/"",""https://support.apple.com/kb/HT213183"",""http://seclists.org/fulldisclosure/2022/Mar/29"",""https://support.apple.com/kb/HT213256"",""http://seclists.org/fulldisclosure/2022/May/35"",""https://support.apple.com/kb/HT213343"",""http://seclists.org/fulldisclosure/2022/Jul/14"",""https://security.gentoo.org/glsa/202208-32"",""https://nvd.nist.gov/vuln/detail/CVE-2021-4173"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-4173""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,12/27/2021,11/2/2022,all
High,7.8,CVE-2022-1942,CVE-2022-1942 affects vim-common,"[""https://huntr.dev/bounties/67ca4d3b-9175-43c1-925c-72a7091bc071"",""https://github.com/vim/vim/commit/71223e2db87c2bf3b09aecb46266b56cda26191d"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/TYNK6SDCMOLQJOI3B4AOE66P2G2IH4ZM/"",""https://security.gentoo.org/glsa/202208-32"",""https://support.apple.com/kb/HT213488"",""http://seclists.org/fulldisclosure/2022/Oct/41"",""http://seclists.org/fulldisclosure/2022/Oct/28"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00032.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-1942"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-1942""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,5/31/2022,11/29/2022,all
High,7.8,CVE-2022-0417,CVE-2022-0417 affects vim-common,"[""https://huntr.dev/bounties/fc86bc8d-c866-4ade-8b7f-e49cec306d1a"",""https://github.com/vim/vim/commit/652dee448618589de5528a9e9a36995803f5557a"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UFXFAILMLUIK4MBUEZO4HNBNKYZRJ5AP/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/7ZLEHVP4LNAGER4ZDGUDS5V5YVQD6INF/"",""https://lists.debian.org/debian-lts-announce/2022/06/msg00014.html"",""https://security.gentoo.org/glsa/202208-32"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00009.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-0417"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0417""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,2/1/2022,12/13/2022,all
High,7.8,CVE-2022-0361,CVE-2022-0361 affects vim-common,"[""https://huntr.dev/bounties/a055618c-0311-409c-a78a-99477121965b"",""https://github.com/vim/vim/commit/dc5490e2cbc8c16022a23b449b48c1bd0083f366"",""https://lists.debian.org/debian-lts-announce/2022/03/msg00018.html"",""https://security.gentoo.org/glsa/202208-32"",""https://support.apple.com/kb/HT213488"",""https://support.apple.com/kb/HT213444"",""http://seclists.org/fulldisclosure/2022/Oct/41"",""http://seclists.org/fulldisclosure/2022/Oct/28"",""http://seclists.org/fulldisclosure/2022/Oct/43"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00009.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-0361"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0361""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,1/26/2022,11/9/2022,all
High,7.8,CVE-2022-0261,CVE-2022-0261 affects vim-common,"[""https://github.com/vim/vim/commit/9f8c304c8a390ade133bac29963dc8e56ab14cbc"",""https://huntr.dev/bounties/fa795954-8775-4f23-98c6-d4d4d3fe8a82"",""https://lists.debian.org/debian-lts-announce/2022/05/msg00022.html"",""https://security.gentoo.org/glsa/202208-32"",""https://support.apple.com/kb/HT213488"",""https://support.apple.com/kb/HT213444"",""http://seclists.org/fulldisclosure/2022/Oct/41"",""http://seclists.org/fulldisclosure/2022/Oct/28"",""http://seclists.org/fulldisclosure/2022/Oct/43"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00009.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-0261"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0261""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,1/18/2022,11/9/2022,all
High,7.8,CVE-2022-2000,CVE-2022-2000 affects vim-common,"[""https://huntr.dev/bounties/f61a64e2-d163-461b-a77e-46ab38e021f0"",""https://github.com/vim/vim/commit/44a3f3353e0407e9fffee138125a6927d1c9e7e5"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4JJNUS4AEVYSEJMCK6JZB57QHD5V2G4O/"",""https://security.gentoo.org/glsa/202208-32"",""https://support.apple.com/kb/HT213488"",""https://support.apple.com/kb/HT213443"",""https://support.apple.com/kb/HT213444"",""http://seclists.org/fulldisclosure/2022/Oct/41"",""http://seclists.org/fulldisclosure/2022/Oct/28"",""http://seclists.org/fulldisclosure/2022/Oct/43"",""http://seclists.org/fulldisclosure/2022/Oct/45"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00032.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-2000"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2000""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,6/9/2022,11/29/2022,all
High,7.8,CVE-2022-0572,CVE-2022-0572 affects vim-common,"[""https://huntr.dev/bounties/bf3e0643-03e9-4436-a1c8-74e7111c32bf"",""https://github.com/vim/vim/commit/6e28703a8e41f775f64e442c5d11ce1ff599aa3f"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4GOY5YWTP5QUY2EFLCL7AUWA2CV57C37/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/7ZLEHVP4LNAGER4ZDGUDS5V5YVQD6INF/"",""https://lists.debian.org/debian-lts-announce/2022/05/msg00022.html"",""https://support.apple.com/kb/HT213488"",""http://seclists.org/fulldisclosure/2022/Oct/41"",""http://seclists.org/fulldisclosure/2022/Oct/28"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00009.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-0572"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0572""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,2/14/2022,12/13/2022,all
High,7.8,CVE-2022-3134,CVE-2022-3134 affects vim-common,"[""https://github.com/vim/vim/commit/ccfde4d028e891a41e3548323c3d47b06fb0b83e"",""https://huntr.dev/bounties/6ec79e49-c7ab-4cd6-a517-e7934c2eb9dc"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00009.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3134"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3134""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,9/6/2022,12/8/2022,all
High,7.8,CVE-2021-4187,CVE-2021-4187 affects vim-common,"[""https://github.com/vim/vim/commit/4bf1006cae7e87259ccd5219128c3dba75774441"",""https://huntr.dev/bounties/a8bee03a-6e2e-43bf-bee3-4968c5386a2e"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/2EY2VFBU3YGGWI5BW4XKT3F37MYGEQUD/"",""http://www.openwall.com/lists/oss-security/2022/01/15/1"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/3FH2J57GDA2WMBS6J56F6QQRA6BXQQFZ/"",""https://support.apple.com/kb/HT213183"",""http://seclists.org/fulldisclosure/2022/Mar/29"",""https://support.apple.com/kb/HT213256"",""http://seclists.org/fulldisclosure/2022/May/35"",""https://support.apple.com/kb/HT213343"",""http://seclists.org/fulldisclosure/2022/Jul/14"",""https://security.gentoo.org/glsa/202208-32"",""https://nvd.nist.gov/vuln/detail/CVE-2021-4187"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-4187""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,12/29/2021,11/2/2022,all
High,7.8,CVE-2021-3872,CVE-2021-3872 affects vim-common,"[""https://github.com/vim/vim/commit/826bfe4bbd7594188e3d74d2539d9707b1c6a14b"",""https://huntr.dev/bounties/c958013b-1c09-4939-92ca-92f50aa169e8"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/S42L4Z4DTW4LHLQ4FJ33VEOXRCBE7WN4/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/7K4JJBIH3OQSZRVTWKCJCDLGMFGQ5DOH/"",""https://lists.debian.org/debian-lts-announce/2022/03/msg00018.html"",""https://security.gentoo.org/glsa/202208-32"",""https://nvd.nist.gov/vuln/detail/CVE-2021-3872"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3872""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,10/19/2021,9/1/2022,all
High,7.8,CVE-2022-3099,CVE-2022-3099 affects vim-common,"[""https://huntr.dev/bounties/403210c7-6cc7-4874-8934-b57f88bd4f5e"",""https://github.com/vim/vim/commit/35d21c6830fc2d68aca838424a0e786821c5891c"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/DVWBI4BVTBUMNW4NMB3WZZDQJBKIGXI3/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/XWOJOA7PZZAMBI5GFTL6PWHXMWSDLUXL/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/LLK2RMZEECKKWUQK7J46D2FQZOXFQLTC/"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00009.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3099"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3099""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,9/3/2022,12/8/2022,all
High,7.8,CVE-2022-2129,CVE-2022-2129 affects vim-common,"[""https://huntr.dev/bounties/3aaf06e7-9ae1-454d-b8ca-8709c98e5352"",""https://github.com/vim/vim/commit/d6211a52ab9f53b82f884561ed43d2fe4d24ff7d"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/GFD2A4YLBR7OIRHTL7CK6YNMEIQ264CN/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/U743FMJGFQ35GBPCQ6OWMVZEJPDFVEWM/"",""https://security.gentoo.org/glsa/202208-32"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00032.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-2129"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2129""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,6/19/2022,11/29/2022,all
High,7.8,CVE-2023-0054,CVE-2023-0054 affects vim-common,"[""https://huntr.dev/bounties/b289ee0f-fd16-4147-bd01-c6289c45e49d"",""https://github.com/vim/vim/commit/3ac1d97a1d9353490493d30088256360435f7731"",""https://support.apple.com/kb/HT213670"",""http://seclists.org/fulldisclosure/2023/Mar/17"",""https://nvd.nist.gov/vuln/detail/CVE-2023-0054"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-0054""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,1/4/2023,3/28/2023,all
High,7.8,CVE-2022-1616,CVE-2022-1616 affects vim-common,"[""https://github.com/vim/vim/commit/d88934406c5375d88f8f1b65331c9f0cab68cc6c"",""https://huntr.dev/bounties/40f1d75f-fb2f-4281-b585-a41017f217e2"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/A6BY5P7ERZS7KXSBCGFCOXLMLGWUUJIH/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JUN33257RUM4RS2I4GZETKFSAXPETATG/"",""https://lists.debian.org/debian-lts-announce/2022/05/msg00022.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/HIP7KG7TVS5YF3QREAY2GOGUT3YUBZAI/"",""https://security.gentoo.org/glsa/202208-32"",""https://support.apple.com/kb/HT213488"",""http://seclists.org/fulldisclosure/2022/Oct/41"",""http://seclists.org/fulldisclosure/2022/Oct/28"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00009.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-1616"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-1616""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,5/7/2022,12/8/2022,all
High,7.8,CVE-2022-0392,CVE-2022-0392 affects vim-common,"[""https://github.com/vim/vim/commit/806d037671e133bd28a7864248763f643967973a"",""https://huntr.dev/bounties/d00a2acd-1935-4195-9d5b-4115ef6b3126"",""https://security.gentoo.org/glsa/202208-32"",""https://support.apple.com/kb/HT213488"",""https://support.apple.com/kb/HT213444"",""http://seclists.org/fulldisclosure/2022/Oct/28"",""http://seclists.org/fulldisclosure/2022/Oct/41"",""http://seclists.org/fulldisclosure/2022/Oct/43"",""https://lists.debian.org/debian-lts-announce/2022/11/msg00032.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-0392"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0392""]",2:8.2.2434-3+deb11u1,vim-common,Package unfixed,1/28/2022,11/29/2022,all
